stock_date,open_price,close_price,low,high,volume,return
2019-06-14,2886.82,2886.98,2879.62,2894.45,2992810000,-0.16
2019-06-17,2889.75,2889.67,2887.3,2897.27,2828400000,0.09
2019-06-18,2906.71,2917.75,2905.44,2930.79,3441540000,0.97
2019-06-19,2920.55,2926.46,2911.43,2931.74,3300220000,0.30
2019-06-20,2949.6,2954.18,2931.5,2958.06,3943060000,0.95
2019-06-21,2952.71,2950.46,2946.87,2964.15,5003540000,-0.13
2019-06-24,2951.42,2945.35,2944.05,2954.92,3136960000,-0.17
2019-06-25,2945.78,2917.38,2916.01,2946.52,3579430000,-0.95
2019-06-26,2926.07,2913.78,2912.99,2932.59,3511350000,-0.12
2019-06-27,2919.66,2924.92,2918.57,2929.3,3162500000,0.38
2019-06-28,2932.94,2941.76,2929.05,2943.98,5422650000,0.58
2019-07-01,2971.41,2964.33,2952.22,2977.93,3524860000,0.77
2019-07-02,2964.66,2973.01,2955.92,2973.21,3224490000,0.29
2019-07-03,2978.08,2995.82,2977.96,2995.84,1963570000,0.77
2019-07-05,2984.25,2990.41,2967.97,2994.03,2434680000,-0.18
2019-07-08,2979.77,2975.95,2970.09,2980.76,2922360000,-0.48
2019-07-09,2965.52,2979.63,2963.44,2981.9,3033330000,0.12
2019-07-10,2989.3,2993.07,2984.62,3002.98,3157800000,0.45
2019-07-11,2999.62,2999.91,2988.8,3002.33,3155710000,0.23
2019-07-12,3003.36,3013.77,3001.87,3013.92,2984140000,0.46
2019-07-15,3017.8,3014.3,3008.77,3017.8,2876100000,0.02
2019-07-16,3012.13,3004.04,3001.15,3015.02,3297030000,-0.34
2019-07-17,3005.1,2984.42,2984.25,3005.26,3185650000,-0.65
2019-07-18,2978.87,2995.11,2973.09,2998.28,3369820000,0.36
2019-07-19,3004.26,2976.61,2975.86,3006.02,3285890000,-0.62
2019-07-22,2981.93,2985.03,2976.65,2990.71,3016200000,0.28
2019-07-23,2994.74,3005.47,2988.56,3005.9,3333810000,0.68
2019-07-24,2998.77,3019.56,2996.82,3019.59,3433220000,0.47
2019-07-25,3016.26,3003.67,2997.24,3016.31,3657050000,-0.53
2019-07-26,3013.25,3025.86,3012.59,3027.98,3260170000,0.74
2019-07-29,3024.47,3020.97,3014.3,3025.61,3224490000,-0.16
2019-07-30,3007.66,3013.18,3000.94,3017.19,3632770000,-0.26
2019-07-31,3016.22,2980.38,2958.08,3017.4,4626330000,-1.09
2019-08-01,2980.32,2953.56,2945.23,3013.59,4793810000,-0.90
2019-08-02,2943.9,2932.05,2914.11,2945.5,3882810000,-0.73
2019-08-05,2898.07,2844.74,2822.12,2898.07,4542850000,-2.98
2019-08-06,2861.18,2881.77,2847.42,2884.4,4156640000,1.30
2019-08-07,2858.65,2883.98,2825.71,2892.17,4512720000,0.08
2019-08-08,2896.21,2938.09,2894.47,2938.72,4118530000,1.88
2019-08-09,2930.51,2918.65,2900.15,2935.75,3356850000,-0.66
2019-08-12,2907.07,2882.7,2873.14,2907.58,3328570000,-1.23
2019-08-13,2880.72,2926.32,2877.05,2943.31,3857190000,1.51
2019-08-14,2894.15,2840.6,2839.64,2894.15,4325150000,-2.93
2019-08-15,2846.2,2847.6,2825.51,2856.67,4041720000,0.25
2019-08-16,2864.74,2888.68,2864.74,2893.63,3524080000,1.44
2019-08-19,2913.48,2923.65,2913.48,2931,3221050000,1.21
2019-08-20,2919.01,2900.51,2899.6,2923.63,3067710000,-0.79
2019-08-21,2922.04,2924.43,2917.91,2928.73,3016540000,0.82
2019-08-22,2930.94,2922.95,2904.51,2939.08,2893660000,-0.05
2019-08-23,2911.07,2847.11,2834.97,2927.01,3942520000,-2.59
2019-08-26,2866.7,2878.38,2856,2879.27,2859790000,1.10
2019-08-27,2893.14,2869.16,2860.59,2898.79,3537490000,-0.32
2019-08-28,2861.28,2887.94,2853.05,2890.03,3102480000,0.65
2019-08-29,2910.37,2924.58,2905.67,2930.5,3177150000,1.27
2019-08-30,2937.09,2926.46,2913.32,2940.43,3009910000,0.06
2019-09-03,2909.01,2906.27,2891.85,2914.39,3427830000,-0.69
2019-09-04,2924.67,2937.78,2921.86,2938.84,3167900000,1.08
2019-09-05,2960.6,2976,2960.6,2985.86,3902600000,1.30
2019-09-06,2980.33,2978.71,2972.51,2985.03,3209340000,0.09
2019-09-09,2988.43,2978.43,2969.39,2989.43,4031120000,-0.01
2019-09-10,2971.01,2979.39,2957.01,2979.39,4393040000,0.03
2019-09-11,2981.41,3000.93,2975.31,3000.93,3934370000,0.72
2019-09-12,3009.08,3009.57,3000.92,3020.74,3796990000,0.29
2019-09-13,3012.21,3007.39,3002.9,3017.33,3557010000,-0.07
2019-09-16,2996.41,2997.96,2990.67,3002.19,4285860000,-0.31
2019-09-17,2995.67,3005.7,2993.73,3006.21,3673250000,0.26
2019-09-18,3001.5,3006.73,2978.57,3007.83,3458800000,0.03
2019-09-19,3010.36,3006.79,3003.16,3021.99,3265660000,0.00
2019-09-20,3008.42,2992.07,2984.68,3016.37,6103440000,-0.49
2019-09-23,2983.5,2991.78,2982.23,2999.15,3187250000,-0.01
2019-09-24,3002.43,2966.6,2957.73,3007.98,3872800000,-0.84
2019-09-25,2968.35,2984.87,2952.86,2989.82,3331200000,0.62
2019-09-26,2985.73,2977.62,2963.71,2987.28,3084910000,-0.24
2019-09-27,2985.47,2961.79,2945.53,2987.31,3246480000,-0.53
2019-09-30,2967.07,2976.74,2967.07,2983.85,3249130000,0.50
2019-10-01,2983.69,2940.25,2938.7,2992.53,3560750000,-1.23
2019-10-02,2924.78,2887.61,2874.93,2924.78,3914180000,-1.79
2019-10-03,2885.38,2910.63,2855.94,2911.13,3515130000,0.80
2019-10-04,2918.56,2952.01,2918.56,2953.74,3005600000,1.42
2019-10-07,2944.23,2938.79,2935.68,2959.75,2959050000,-0.45
2019-10-08,2920.4,2893.06,2892.66,2925.47,3370700000,-1.56
2019-10-09,2911.1,2919.4,2907.41,2929.32,2735350000,0.91
2019-10-10,2918.55,2938.13,2917.12,2948.46,3234400000,0.64
2019-10-11,2963.07,2970.27,2963.07,2993.28,3581320000,1.09
2019-10-14,2965.81,2966.15,2962.94,2972.84,2559270000,-0.14
2019-10-15,2973.61,2995.68,2973.61,3003.28,3345090000,1.00
2019-10-16,2989.68,2989.69,2985.2,2997.54,3230320000,-0.20
2019-10-17,3000.77,2997.95,2991.79,3008.29,3103470000,0.28
2019-10-18,2996.84,2986.2,2976.31,3000,3268970000,-0.39
2019-10-21,2996.48,3006.72,2995.35,3007.33,3271960000,0.69
2019-10-22,3010.73,2995.99,2995.04,3014.57,3527540000,-0.36
2019-10-23,2994.01,3004.52,2991.21,3004.78,3413600000,0.28
2019-10-24,3014.78,3010.29,3000.42,3016.07,3696510000,0.19
2019-10-25,3003.32,3022.55,3001.94,3027.39,3379060000,0.41
2019-10-28,3032.12,3039.42,3032.12,3044.08,3524970000,0.56
2019-10-29,3035.39,3036.89,3034.81,3047.87,3594430000,-0.08
2019-10-30,3039.74,3046.77,3025.96,3050.1,3779660000,0.33
2019-10-31,3046.9,3037.56,3023.19,3046.9,4149310000,-0.30
2019-11-01,3050.72,3066.91,3050.72,3066.95,3956290000,0.97
2019-11-04,3078.96,3078.27,3074.87,3085.2,4178040000,0.37
2019-11-05,3080.8,3074.62,3072.15,3083.95,4490590000,-0.12
2019-11-06,3075.1,3076.78,3065.89,3078.34,4465510000,0.07
2019-11-07,3087.02,3085.18,3080.23,3097.77,4151990000,0.27
2019-11-08,3081.25,3093.08,3073.58,3093.09,3508160000,0.26
2019-11-11,3080.33,3087.01,3075.82,3088.33,3041120000,-0.20
2019-11-12,3089.28,3091.84,3084.73,3102.61,3495560000,0.16
2019-11-13,3084.18,3094.04,3078.8,3098.06,3513720000,0.07
2019-11-14,3090.75,3096.63,3083.26,3098.2,3282090000,0.08
2019-11-15,3107.92,3120.46,3104.6,3120.46,3359800000,0.77
2019-11-18,3117.91,3122.03,3112.06,3124.17,3440140000,0.05
2019-11-19,3127.45,3120.18,3113.47,3127.64,3613670000,-0.06
2019-11-20,3114.66,3108.46,3091.41,3118.97,4041010000,-0.38
2019-11-21,3108.49,3103.54,3094.55,3110.11,3744010000,-0.16
2019-11-22,3111.41,3110.29,3099.26,3112.87,3235270000,0.22
2019-11-25,3117.44,3133.64,3117.44,3133.83,3514310000,0.75
2019-11-26,3134.85,3140.52,3131,3142.69,4600450000,0.22
2019-11-27,3145.49,3153.63,3143.41,3154.26,3035470000,0.42
2019-11-29,3147.18,3140.98,3139.34,3150.3,1743420000,-0.40
2019-12-02,3143.85,3113.87,3110.78,3144.31,3285750000,-0.86
2019-12-03,3087.41,3093.2,3070.33,3094.97,3671580000,-0.66
2019-12-04,3103.5,3112.76,3102.53,3119.38,3702980000,0.63
2019-12-05,3119.21,3117.43,3103.76,3119.45,3360480000,0.15
2019-12-06,3134.62,3145.91,3134.62,3150.6,3483310000,0.91
2019-12-09,3141.86,3135.96,3135.46,3148.87,3400470000,-0.32
2019-12-10,3135.36,3132.52,3126.09,3142.12,3346310000,-0.11
2019-12-11,3135.75,3141.63,3133.21,3143.98,3257650000,0.29
2019-12-12,3141.23,3168.57,3138.47,3176.28,4003200000,0.86
2019-12-13,3166.65,3168.8,3156.51,3182.68,3757650000,0.01
2019-12-16,3183.63,3191.45,3183.63,3197.71,4070200000,0.71
2019-12-17,3195.4,3192.52,3191.03,3198.22,3842940000,0.03
2019-12-18,3195.21,3191.14,3191.14,3198.48,4029950000,-0.04
2019-12-19,3192.32,3205.37,3192.32,3205.48,3784360000,0.45
2019-12-20,3223.33,3221.22,3216.03,3225.65,6457480000,0.49
2019-12-23,3226.05,3224.01,3222.3,3227.78,3064530000,0.09
2019-12-24,3225.45,3223.38,3220.51,3226.43,1296530000,-0.02
2019-12-26,3227.2,3239.91,3227.2,3240.08,2164540000,0.51
2019-12-27,3247.23,3240.02,3234.37,3247.93,2429150000,0.00
2019-12-30,3240.09,3221.29,3216.57,3240.92,3021720000,-0.58
2019-12-31,3215.18,3230.78,3212.03,3231.72,2894760000,0.29
2020-01-02,3244.67,3257.85,3235.53,3258.14,3459930000,0.84
2020-01-03,3226.36,3234.85,3222.34,3246.15,3484700000,-0.71
2020-01-06,3217.55,3246.28,3214.64,3246.84,3702460000,0.35
2020-01-07,3241.86,3237.18,3232.43,3244.91,3435910000,-0.28
2020-01-08,3238.59,3253.05,3236.67,3267.07,3726840000,0.49
2020-01-09,3266.03,3274.7,3263.67,3275.58,3641230000,0.67
2020-01-10,3281.81,3265.35,3260.86,3282.99,3214580000,-0.29
2020-01-13,3271.13,3288.13,3268.43,3288.13,3459390000,0.70
2020-01-14,3285.35,3283.15,3277.19,3294.25,3687620000,-0.15
2020-01-15,3282.27,3289.29,3280.69,3298.66,3721490000,0.19
2020-01-16,3302.97,3316.81,3302.82,3317.11,3540580000,0.84
2020-01-17,3323.66,3329.62,3318.86,3329.88,3726220000,0.39
2020-01-21,3321.03,3320.79,3316.61,3329.79,4104840000,-0.27
2020-01-22,3330.02,3321.75,3320.04,3337.77,3623780000,0.03
2020-01-23,3315.77,3325.54,3301.87,3326.88,3766710000,0.11
2020-01-24,3333.1,3295.47,3281.53,3333.18,3708780000,-0.90
2020-01-27,3247.16,3243.63,3234.5,3258.85,3831050000,-1.57
2020-01-28,3255.35,3276.24,3253.22,3285.78,3531570000,1.01
2020-01-29,3289.46,3273.4,3271.89,3293.47,3600250000,-0.09
2020-01-30,3256.45,3283.66,3242.8,3285.91,3790350000,0.31
2020-01-31,3282.33,3225.52,3214.68,3282.33,4529700000,-1.77
2020-02-03,3235.66,3248.92,3235.66,3268.44,3760460000,0.73
2020-02-04,3280.61,3297.59,3280.61,3306.92,3996900000,1.50
2020-02-05,3324.91,3334.69,3313.75,3337.58,4121480000,1.13
2020-02-06,3344.92,3345.78,3334.39,3347.96,3887250000,0.33
2020-02-07,3335.54,3327.71,3322.12,3341.42,3733920000,-0.54
2020-02-10,3318.28,3352.09,3317.77,3352.26,3462730000,0.73
2020-02-11,3365.87,3357.75,3352.72,3375.63,3762940000,0.17
2020-02-12,3370.5,3379.45,3369.72,3381.47,3930910000,0.65
2020-02-13,3365.9,3373.94,3360.52,3385.09,3500890000,-0.16
2020-02-14,3378.08,3380.16,3366.15,3380.69,3419700000,0.18
2020-02-18,3369.04,3370.29,3355.61,3375.01,3750400000,-0.29
2020-02-19,3380.39,3386.15,3378.83,3393.52,3614200000,0.47
2020-02-20,3380.45,3373.23,3341.02,3389.15,4019180000,-0.38
2020-02-21,3360.5,3337.75,3328.45,3360.76,3908780000,-1.05
2020-02-24,3257.61,3225.89,3214.65,3259.81,4851160000,-3.35
2020-02-25,3238.94,3128.21,3118.77,3246.99,5596760000,-3.03
2020-02-26,3139.9,3116.39,3108.99,3182.51,5484650000,-0.38
2020-02-27,3062.54,2978.76,2977.39,3097.07,7064710000,-4.42
2020-02-28,2916.9,2954.22,2855.84,2959.72,8569570000,-0.82
2020-03-02,2974.28,3090.23,2945.19,3090.96,6381330000,4.60
2020-03-03,3096.46,3003.37,2976.63,3136.72,6376510000,-2.81
2020-03-04,3045.75,3130.12,3034.38,3130.97,5073020000,4.22
2020-03-05,3075.7,3023.94,2999.83,3083.04,5579290000,-3.39
2020-03-06,2954.2,2972.37,2901.54,2985.93,6555240000,-1.71
2020-03-09,2863.89,2746.56,2734.43,2863.89,8441290000,-7.60
2020-03-10,2813.48,2882.23,2734,2882.59,7642040000,4.94
2020-03-11,2825.6,2741.38,2707.22,2825.6,7431200000,-4.89
2020-03-12,2630.86,2480.64,2478.86,2660.95,8850810000,-9.51
2020-03-13,2569.99,2711.02,2492.37,2711.33,8299070000,9.29
2020-03-16,2508.59,2386.13,2380.94,2562.98,7805450000,-11.98
2020-03-17,2425.66,2529.19,2367.04,2553.93,8370250000,6.00
2020-03-18,2436.5,2398.1,2280.52,2453.57,8799300000,-5.18
2020-03-19,2393.48,2409.39,2319.78,2466.97,7956100000,0.47
2020-03-20,2431.94,2304.92,2295.56,2453.01,9053950000,-4.34
2020-03-23,2290.71,2237.4,2191.86,2300.73,7411380000,-2.93
2020-03-24,2344.44,2447.33,2344.44,2449.71,7563150000,9.38
2020-03-25,2457.77,2475.56,2407.53,2571.42,8300010000,1.15
2020-03-26,2501.29,2630.07,2500.72,2637.01,7766990000,6.24
2020-03-27,2555.87,2541.47,2520.02,2615.91,6201670000,-3.37
2020-03-30,2558.98,2626.65,2545.28,2631.8,5751120000,3.35
2020-03-31,2614.69,2584.59,2571.15,2641.39,6576210000,-1.60
2020-04-01,2498.08,2470.5,2447.49,2522.75,5964000000,-4.41
2020-04-02,2458.54,2526.9,2455.79,2533.22,6464190000,2.28
2020-04-03,2514.92,2488.65,2459.96,2538.18,6096970000,-1.51
2020-04-06,2578.28,2663.68,2574.57,2676.85,6403840000,7.03
2020-04-07,2738.65,2659.41,2657.67,2756.89,7050410000,-0.16
2020-04-08,2685,2749.98,2663.3,2760.75,5875710000,3.41
2020-04-09,2776.99,2789.82,2762.36,2818.57,7899550000,1.45
2020-04-13,2782.46,2761.63,2721.17,2782.46,5319530000,-1.01
2020-04-14,2805.1,2846.06,2805.1,2851.85,5615730000,3.06
2020-04-15,2795.64,2783.36,2761.54,2801.88,5208000000,-2.20
2020-04-16,2799.34,2799.55,2764.32,2806.51,5228810000,0.58
2020-04-17,2842.43,2874.56,2830.88,2879.22,5804810000,2.68
2020-04-20,2845.62,2823.16,2820.43,2868.98,5228630000,-1.79
2020-04-21,2784.81,2736.56,2727.1,2785.54,5121010000,-3.07
2020-04-22,2787.89,2799.31,2775.95,2815.1,5084920000,2.29
2020-04-23,2810.42,2797.8,2794.26,2844.9,5773530000,-0.05
2020-04-24,2812.64,2836.74,2791.76,2842.71,5382810000,1.39
2020-04-27,2854.65,2878.48,2852.89,2887.72,5203930000,1.47
2020-04-28,2909.96,2863.39,2860.71,2921.15,5691160000,-0.52
2020-04-29,2918.46,2939.51,2912.16,2954.86,6645640000,2.66
2020-04-30,2930.91,2912.43,2892.47,2930.91,6544980000,-0.92
2020-05-01,2869.09,2830.71,2821.61,2869.09,4759810000,-2.81
2020-05-04,2815.01,2842.74,2797.85,2844.24,4735930000,0.42
2020-05-05,2868.88,2868.44,2863.55,2898.23,5140290000,0.90
2020-05-06,2883.14,2848.42,2847.65,2891.11,4892570000,-0.70
2020-05-07,2878.26,2881.19,2876.48,2901.92,5178790000,1.15
2020-05-08,2908.83,2929.8,2902.88,2932.16,4876030000,1.69
2020-05-11,2915.46,2930.19,2903.44,2944.25,4819730000,0.01
2020-05-12,2939.5,2870.12,2869.59,2945.82,5119630000,-2.05
2020-05-13,2865.86,2820,2793.15,2874.14,6151650000,-1.75
2020-05-14,2794.54,2852.5,2766.64,2852.8,5651130000,1.15
2020-05-15,2829.95,2863.7,2816.78,2865.01,5507700000,0.39
2020-05-18,2913.86,2953.91,2913.86,2968.09,6373670000,3.15
2020-05-19,2948.59,2922.94,2922.35,2964.21,4984330000,-1.05
2020-05-20,2953.63,2971.61,2953.63,2980.29,5005380000,1.67
2020-05-21,2969.95,2948.51,2938.57,2978.5,4976620000,-0.78
2020-05-22,2948.05,2955.45,2933.59,2956.76,3970860000,0.24
2020-05-26,3004.08,2991.77,2988.17,3021.72,5848500000,1.23
2020-05-27,3015.65,3036.13,2969.75,3036.25,6398000000,1.48
2020-05-28,3046.61,3029.73,3023.4,3068.67,5447020000,-0.21
2020-05-29,3025.17,3044.31,2998.61,3049.17,7297550000,0.48
2020-06-01,3038.78,3055.73,3031.54,3062.18,4684170000,0.38
2020-06-02,3064.78,3080.82,3051.64,3081.07,5197150000,0.82
2020-06-03,3098.9,3122.87,3098.9,3130.94,6005560000,1.36
2020-06-04,3111.56,3112.35,3090.41,3128.91,6451290000,-0.34
2020-06-05,3163.84,3193.93,3163.84,3211.72,8639300000,2.62
2020-06-08,3199.92,3232.39,3196,3233.13,8498300000,1.20
2020-06-09,3213.32,3207.18,3193.11,3222.71,6410930000,-0.78
2020-06-10,3213.42,3190.14,3181.49,3223.27,6598870000,-0.53
2020-06-11,3123.53,3002.1,2999.49,3123.53,7037320000,-5.89
2020-06-12,3071.04,3041.31,2984.47,3088.42,5845330000,1.31
2020-06-15,2993.76,3066.59,2965.66,3079.76,5757480000,0.83
2020-06-16,3131,3124.74,3076.06,3153.45,5845810000,1.90
2020-06-17,3136.13,3113.49,3108.03,3141.16,4560450000,-0.36
2020-06-18,3101.64,3115.34,3093.51,3120,4448690000,0.06
2020-06-19,3140.29,3097.74,3083.11,3155.53,8346650000,-0.56
2020-06-22,3094.42,3117.86,3079.39,3120.92,4686690000,0.65
2020-06-23,3138.7,3131.29,3127.12,3154.9,4711850000,0.43
2020-06-24,3114.4,3050.33,3032.13,3115.01,5597680000,-2.59
2020-06-25,3046.6,3083.76,3024.01,3086.25,4847690000,1.10
2020-06-26,3073.2,3009.05,3004.63,3073.73,8107850000,-2.42
2020-06-29,3018.59,3053.24,2999.74,3053.89,4473970000,1.47
2020-06-30,3050.2,3100.29,3047.83,3111.51,4705850000,1.54
2020-07-01,3105.92,3115.86,3101.17,3128.44,4449230000,0.50
2020-07-02,3143.64,3130.01,3124.52,3165.81,4197720000,0.45
2020-07-06,3155.29,3179.72,3155.29,3182.59,4759160000,1.59
2020-07-07,3166.44,3145.32,3142.93,3184.15,4571330000,-1.08
2020-07-08,3153.07,3169.94,3136.53,3171.8,4937310000,0.78
2020-07-09,3176.17,3152.05,3115.7,3179.78,4843650000,-0.56
2020-07-10,3152.47,3185.04,3136.22,3186.82,4524190000,1.05
2020-07-13,3205.08,3155.22,3149.43,3235.32,4902440000,-0.94
2020-07-14,3141.11,3197.52,3127.66,3200.95,4507140000,1.34
2020-07-15,3225.98,3226.56,3200.76,3238.28,4686830000,0.91
2020-07-16,3208.36,3215.57,3198.59,3220.39,3972860000,-0.34
2020-07-17,3224.21,3224.73,3205.65,3233.52,4012850000,0.28
2020-07-20,3224.29,3251.84,3215.16,3258.61,3979340000,0.84
2020-07-21,3268.52,3257.3,3247.77,3277.29,4556610000,0.17
2020-07-22,3254.86,3276.02,3253.1,3279.32,4267160000,0.57
2020-07-23,3271.64,3235.66,3222.66,3279.99,4296760000,-1.23
2020-07-24,3218.58,3215.63,3200.05,3227.26,3689410000,-0.62
2020-07-27,3219.84,3239.41,3214.25,3241.43,3970310000,0.74
2020-07-28,3234.27,3218.44,3216.17,3243.72,4053180000,-0.65
2020-07-29,3227.22,3258.44,3227.22,3264.74,4478200000,1.24
2020-07-30,3231.76,3246.22,3204.13,3250.92,4264920000,-0.38
2020-07-31,3270.45,3271.12,3220.26,3272.17,5007530000,0.77
2020-08-03,3288.26,3294.61,3284.53,3302.73,4438940000,0.72
2020-08-04,3289.92,3306.51,3286.37,3306.84,4414380000,0.36
2020-08-05,3317.37,3327.77,3317.37,3330.77,4535060000,0.64
2020-08-06,3323.17,3349.16,3318.14,3351.03,4278930000,0.64
2020-08-07,3340.05,3351.28,3328.72,3352.54,4110030000,0.06
2020-08-10,3356.04,3360.47,3335.44,3363.29,4327920000,0.27
2020-08-11,3370.34,3333.69,3326.44,3381.01,4880540000,-0.80
2020-08-12,3355.46,3380.35,3355.46,3387.89,3772250000,1.40
2020-08-13,3372.95,3373.43,3363.35,3387.24,3438730000,-0.20
2020-08-14,3368.66,3372.85,3361.64,3378.51,3200060000,-0.02
2020-08-17,3380.86,3381.99,3379.22,3387.59,3460330000,0.27
2020-08-18,3387.04,3389.78,3370.15,3395.06,3669550000,0.23
2020-08-19,3392.51,3374.85,3369.66,3399.54,3679480000,-0.44
2020-08-20,3360.48,3385.51,3354.69,3390.8,3431040000,0.32
2020-08-21,3386.01,3397.16,3379.31,3399.96,3505010000,0.34
2020-08-24,3418.09,3431.28,3413.13,3432.09,3743410000,1.00
2020-08-25,3435.95,3443.62,3425.84,3444.21,3627650000,0.36
2020-08-26,3449.97,3478.73,3444.15,3481.07,3780530000,1.02
2020-08-27,3485.14,3484.55,3468.35,3501.38,3955890000,0.17
2020-08-28,3494.69,3508.01,3484.32,3509.23,3868510000,0.67
2020-08-31,3509.73,3500.31,3493.25,3514.77,4348280000,-0.22
2020-09-01,3507.44,3526.65,3494.6,3528.03,4101490000,0.75
2020-09-02,3543.76,3580.84,3535.23,3588.11,4295640000,1.54
2020-09-03,3564.74,3455.06,3427.41,3564.85,4911830000,-3.51
2020-09-04,3453.6,3426.96,3349.63,3479.15,4438720000,-0.81
2020-09-08,3371.88,3331.84,3329.27,3379.97,4694330000,-2.78
2020-09-09,3369.82,3398.96,3366.84,3424.77,3932520000,2.01
2020-09-10,3412.56,3339.19,3329.25,3425.55,4208630000,-1.76
2020-09-11,3352.7,3340.97,3310.47,3368.95,3710090000,0.05
2020-09-14,3363.56,3383.54,3363.56,3402.93,3839580000,1.27
2020-09-15,3407.73,3401.2,3389.25,3419.48,4057190000,0.52
2020-09-16,3411.23,3385.49,3384.45,3428.92,4718900000,-0.46
2020-09-17,3346.86,3357.01,3328.82,3375.17,4379840000,-0.84
2020-09-18,3357.38,3319.47,3292.4,3362.27,7076400000,-1.12
2020-09-21,3285.57,3281.06,3229.1,3285.57,4836070000,-1.16
2020-09-22,3295.75,3315.57,3270.95,3320.31,3974510000,1.05
2020-09-23,3320.11,3236.92,3232.57,3323.35,4378650000,-2.37
2020-09-24,3226.14,3246.59,3209.45,3278.7,4601920000,0.30
2020-09-25,3236.66,3298.46,3228.44,3306.88,3803330000,1.60
2020-09-28,3333.9,3351.6,3332.91,3360.74,3950910000,1.61
2020-09-29,3350.92,3335.47,3327.54,3357.92,3661590000,-0.48
2020-09-30,3341.21,3363,3340.47,3393.56,4738640000,0.83
2020-10-01,3385.87,3380.8,3361.39,3397.18,4076340000,0.53
2020-10-02,3338.94,3348.42,3323.69,3369.1,3975180000,-0.96
2020-10-05,3367.27,3408.6,3367.27,3409.57,3692720000,1.80
2020-10-06,3408.74,3360.97,3354.54,3431.56,4453390000,-1.40
2020-10-07,3384.56,3419.44,3384.56,3426.26,3814750000,1.74
2020-10-08,3434.28,3446.83,3428.15,3447.28,3867640000,0.80
2020-10-09,3459.67,3477.14,3458.07,3482.34,3944090000,0.88
2020-10-12,3500.02,3534.22,3499.61,3549.85,3435760000,1.64
2020-10-13,3534.01,3511.93,3500.86,3534.01,3611100000,-0.63
2020-10-14,3515.47,3488.67,3480.55,3527.94,3858510000,-0.66
2020-10-15,3453.72,3483.34,3440.89,3489.08,3724550000,-0.15
2020-10-16,3493.5,3483.81,3480.45,3515.76,4688030000,0.01
2020-10-19,3493.66,3426.92,3419.93,3502.42,4091080000,-1.63
2020-10-20,3439.38,3443.12,3435.65,3476.93,3917850000,0.47
2020-10-21,3439.91,3435.56,3433.06,3464.86,4103960000,-0.22
2020-10-22,3438.5,3453.49,3415.34,3460.53,4172060000,0.52
2020-10-23,3464.9,3465.39,3440.45,3466.46,3651600000,0.34
2020-10-26,3441.42,3400.97,3364.86,3441.42,4002210000,-1.86
2020-10-27,3403.15,3390.68,3388.71,3409.51,3962400000,-0.30
2020-10-28,3342.48,3271.03,3268.89,3342.48,5139970000,-3.53
2020-10-29,3277.17,3310.11,3259.82,3341.05,4911860000,1.19
2020-10-30,3293.59,3269.96,3233.94,3304.93,4843930000,-1.21
2020-11-02,3296.2,3310.24,3279.74,3330.14,4314690000,1.23
2020-11-03,3336.25,3369.16,3336.25,3389.49,4241380000,1.78
2020-11-04,3406.46,3443.44,3405.17,3486.25,4790400000,2.20
2020-11-05,3485.74,3510.45,3485.74,3529.05,4858150000,1.95
2020-11-06,3508.34,3509.44,3484.34,3521.58,4842460000,-0.03
2020-11-09,3583.04,3550.5,3547.48,3645.99,8570510000,1.17
2020-11-10,3543.26,3545.53,3511.91,3557.22,6037470000,-0.14
2020-11-11,3563.22,3572.66,3557,3581.16,4635560000,0.77
2020-11-12,3562.67,3537.01,3518.58,3569.02,4909660000,-1.00
2020-11-13,3552.57,3585.15,3552.57,3593.66,4719580000,1.36
2020-11-16,3600.16,3626.91,3600.16,3628.51,5295510000,1.16
2020-11-17,3610.31,3609.53,3588.68,3623.11,4812180000,-0.48
2020-11-18,3612.09,3567.79,3567.33,3619.09,5284810000,-1.16
2020-11-19,3559.41,3581.87,3543.84,3585.22,4363370000,0.39
2020-11-20,3579.31,3557.54,3556.85,3581.23,4236370000,-0.68
2020-11-23,3566.82,3577.59,3552.77,3589.81,5057550000,0.56
2020-11-24,3594.52,3635.41,3594.52,3642.31,6280290000,1.62
2020-11-25,3635.5,3629.65,3617.76,3635.5,4910440000,-0.16
2020-11-27,3638.55,3638.35,3629.33,3644.31,2778390000,0.24
2020-11-30,3634.18,3621.63,3594.39,3634.18,6308410000,-0.46
2020-12-01,3645.87,3662.45,3645.87,3678.45,5418480000,1.13
2020-12-02,3653.78,3669.01,3644.84,3670.96,5041250000,0.18
2020-12-03,3668.28,3666.72,3657.17,3682.73,5065340000,-0.06
2020-12-04,3670.94,3699.12,3670.94,3699.2,5099620000,0.88
2020-12-07,3694.73,3691.96,3678.88,3697.41,4804500000,-0.19
2020-12-08,3683.05,3702.25,3678.83,3708.45,4584390000,0.28
2020-12-09,3705.98,3672.82,3660.54,3712.39,5232800000,-0.79
2020-12-10,3659.13,3668.1,3645.18,3678.49,4658480000,-0.13
2020-12-11,3656.08,3663.46,3633.4,3665.91,4375470000,-0.13
2020-12-14,3675.27,3647.49,3645.84,3697.61,4623850000,-0.44
2020-12-15,3666.41,3694.62,3659.62,3695.29,4387080000,1.29
2020-12-16,3696.25,3701.17,3688.57,3711.27,4067040000,0.18
2020-12-17,3713.65,3722.48,3710.87,3725.12,4192810000,0.58
2020-12-18,3722.39,3709.41,3685.84,3726.7,7097100000,-0.35
